GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250250004022,250250004022,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",367,80,55,30,6,10,6,10,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,29,6,9,6,9,0,12,0,12,0,12,43,29,29,27,7,10,7,11,0,12,312,83,218,93,102,62,0,12,86,58,5,11,11,17,116,87,0,12,0,12,0,12,0,12,0,12,116,87,11,18,90,85,8,13,7,11,94,47,74,46,0,12,32,30,7,12,35,39,20,21,10,11,10,18,0,12,0,12
1500000US250250004023,250250004023,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",497,100,76,47,11,16,6,10,0,12,6,10,0,12,0,12,5,13,5,13,0,12,0,12,5,13,0,12,0,12,0,12,0,12,0,12,0,12,65,43,14,15,6,9,0,12,8,13,0,12,51,41,13,14,31,37,0,12,7,12,421,112,166,85,149,82,0,12,79,50,64,63,6,10,17,19,0,12,0,12,0,12,0,12,0,12,17,19,0,12,8,12,9,14,0,12,255,95,85,55,6,9,41,28,6,10,32,47,170,78,8,9,73,52,89,62,0,12
1500000US250250005021,250250005021,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",455,84,55,42,4,7,4,7,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,42,16,19,6,9,10,16,0,12,0,12,35,43,9,11,26,41,0,12,0,12,400,82,100,53,84,51,0,12,40,34,30,33,14,15,16,19,16,19,0,12,16,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,300,82,117,59,0,12,67,46,17,13,33,34,183,69,36,25,80,53,32,28,35,25
1500000US250250005022,250250005022,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",468,103,145,90,8,14,8,14,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,137,93,84,86,5,8,0,12,32,50,47,74,53,44,53,44,0,12,0,12,0,12,323,80,91,39,76,37,0,12,41,21,29,31,6,10,15,15,8,12,0,12,8,12,0,12,0,12,7,10,0,12,0,12,0,12,7,10,232,68,63,38,22,24,21,21,13,20,7,11,169,63,22,37,116,46,16,18,15,17
1500000US250250005023,250250005023,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",800,89,317,80,41,43,28,36,0,12,8,12,0,12,20,33,13,21,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,13,21,0,12,276,77,72,43,7,10,15,18,0,12,50,39,204,74,130,60,30,33,9,15,35,35,483,94,194,75,186,74,4,8,95,38,45,55,42,24,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,8,12,0,12,0,12,289,73,108,49,16,19,77,40,8,13,7,12,181,55,21,24,110,45,35,32,15,17
1500000US250250005024,250250005024,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250005031,250250005031,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",410,82,124,60,43,47,0,12,0,12,0,12,0,12,0,12,43,47,0,12,0,12,0,12,0,12,0,12,43,47,19,30,24,38,0,12,0,12,81,57,18,18,11,12,0,12,7,12,0,12,63,55,44,51,7,11,0,12,12,18,286,78,54,34,54,34,0,12,46,32,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,232,80,167,73,18,17,135,73,6,12,8,12,65,40,13,13,45,42,7,12,0,12
1500000US250250005032,250250005032,"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",820,86,223,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,223,86,29,42,0,12,26,41,3,7,0,12,194,74,92,50,38,44,20,29,44,48,597,101,147,56,147,56,0,12,125,47,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,450,95,168,69,10,12,99,55,21,26,38,36,282,80,74,46,134,55,8,12,66,42
1500000US250250005041,250250005041,"Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts",554,128,125,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,85,13,20,0,12,0,12,0,12,13,20,112,88,71,72,14,23,0,12,27,43,429,138,96,63,56,48,0,12,33,37,10,20,13,20,40,39,0,12,0,12,0,12,0,12,0,12,40,39,0,12,19,26,0,12,21,28,333,126,83,68,40,51,17,26,0,12,26,38,250,122,16,26,132,93,25,30,77,81
1500000US250250005042,250250005042,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",807,133,266,104,44,49,44,49,0,12,18,29,0,12,26,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,222,105,40,38,0,12,18,29,9,14,13,21,182,104,53,59,0,12,11,17,118,82,541,119,106,62,89,60,0,12,62,45,3,9,24,38,17,23,17,23,0,12,0,12,17,23,0,12,0,12,0,12,0,12,0,12,0,12,435,119,163,101,10,18,129,98,10,15,14,24,272,104,59,67,73,54,48,33,92,57
1500000US250250005043,250250005043,"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",572,98,186,84,23,36,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,23,36,23,36,0,12,0,12,0,12,163,78,41,39,10,17,31,35,0,12,0,12,122,71,43,52,68,75,11,18,0,12,386,117,94,64,45,44,0,12,36,41,9,15,0,12,49,46,16,26,0,12,16,26,0,12,0,12,33,38,0,12,0,12,33,38,0,12,292,98,152,71,11,17,88,58,53,44,0,12,140,80,7,11,105,68,0,12,28,44
1500000US250250005044,250250005044,"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",443,108,165,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,165,88,53,43,11,18,0,12,16,26,26,29,112,80,50,58,0,12,39,45,23,36,278,106,36,43,36,43,0,12,0,12,0,12,36,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,242,102,80,59,0,12,22,35,58,47,0,12,162,90,0,12,97,87,0,12,65,74
1500000US250250006011,250250006011,"Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts",137,41,23,19,8,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,0,12,0,12,0,12,0,12,0,12,15,17,15,17,0,12,0,12,0,12,114,42,68,32,44,27,0,12,15,16,19,20,10,14,24,26,24,26,0,12,14,22,0,12,10,14,0,12,0,12,0,12,0,12,0,12,46,32,21,21,11,16,10,15,0,12,0,12,25,28,0,12,17,25,0,12,8,14
1500000US250250006012,250250006012,"Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts",510,80,81,45,21,33,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12,21,33,0,12,21,33,0,12,0,12,60,33,0,12,0,12,0,12,0,12,0,12,60,33,50,30,10,15,0,12,0,12,429,81,175,57,128,51,0,12,57,33,54,41,17,19,47,38,8,13,0,12,0,12,8,13,0,12,39,35,0,12,20,28,19,21,0,12,254,74,86,40,20,24,25,23,41,28,0,12,168,72,4,8,73,48,46,31,45,50
1500000US250250006013,250250006013,"Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts",242,50,42,33,9,14,9,14,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,30,7,11,0,12,7,11,0,12,0,12,26,28,13,21,13,20,0,12,0,12,200,48,88,38,72,33,5,8,21,20,20,22,26,23,16,19,7,11,0,12,0,12,0,12,7,11,9,15,0,12,0,12,9,15,0,12,112,43,65,41,11,17,46,38,8,13,0,12,47,30,0,12,24,23,0,12,23,21
1500000US250250006014,250250006014,"Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts",393,67,72,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,45,19,26,19,26,0,12,0,12,0,12,53,40,53,40,0,12,0,12,0,12,321,69,157,61,127,58,0,12,74,48,46,36,7,12,30,25,9,14,0,12,0,12,9,14,0,12,21,20,0,12,6,10,15,17,0,12,164,51,105,40,11,13,77,36,17,19,0,12,59,32,18,20,0,12,0,12,41,26
1500000US250250006021,250250006021,"Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts",595,98,153,60,14,20,14,20,0,12,0,12,0,12,14,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,139,56,17,15,10,9,0,12,7,12,0,12,122,58,45,36,53,30,24,34,0,12,442,98,215,86,139,49,4,7,60,33,25,24,50,36,76,61,16,24,0,12,16,24,0,12,0,12,60,56,6,9,0,12,54,59,0,12,227,63,95,53,23,21,56,45,16,19,0,12,132,49,27,24,95,43,10,16,0,12
1500000US250250006022,250250006022,"Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts",507,70,130,49,25,26,25,26,0,12,0,12,0,12,25,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,41,35,27,26,24,9,13,0,12,0,12,70,37,40,28,0,12,0,12,30,24,377,73,74,46,63,41,0,12,42,38,13,17,8,13,11,18,11,18,0,12,9,14,2,12,0,12,0,12,0,12,0,12,0,12,0,12,303,71,128,53,30,26,58,40,19,21,21,33,175,60,74,44,64,35,9,14,28,25
1500000US250250006023,250250006023,"Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts",620,100,353,108,203,96,35,56,0,12,35,56,0,12,0,12,168,90,0,12,0,12,0,12,0,12,0,12,168,90,62,50,61,65,45,58,0,12,150,71,37,26,0,12,0,12,18,20,19,21,113,67,40,39,0,12,55,51,18,19,267,76,110,57,103,56,0,12,36,35,22,20,45,33,7,11,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,58,53,30,5,8,0,12,39,27,9,13,104,52,5,8,19,21,26,24,54,46
1500000US250250007011,250250007011,"Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts",443,120,103,64,9,15,9,15,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,62,31,36,0,12,31,36,0,12,0,12,63,54,51,49,12,21,0,12,0,12,340,124,87,73,35,34,0,12,28,31,0,12,7,15,52,65,52,65,0,12,52,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,253,102,147,95,8,15,124,92,15,22,0,12,106,61,36,38,70,47,0,12,0,12
1500000US250250007012,250250007012,"Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts",214,58,105,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,66,64,37,9,14,10,17,45,32,0,12,41,54,41,54,0,12,0,12,0,12,109,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,67,27,33,0,12,27,33,0,12,0,12,82,67,17,13,50,64,15,24,0,12
1500000US250250007013,250250007013,"Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts",282,74,99,62,34,45,0,12,0,12,0,12,0,12,0,12,34,45,0,12,0,12,0,12,0,12,0,12,34,45,0,12,0,12,34,45,0,12,65,42,12,19,0,12,12,19,0,12,0,12,53,37,28,35,0,12,0,12,25,37,183,76,40,38,27,34,0,12,27,34,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20,0,12,13,20,0,12,0,12,143,77,65,55,0,12,28,35,0,12,37,45,78,60,49,52,29,33,0,12,0,12
1500000US250250007014,250250007014,"Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts",307,110,73,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,41,7,13,7,13,0,12,0,12,0,12,66,38,0,12,10,17,31,33,25,24,234,104,65,47,65,47,0,12,34,33,26,28,5,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,169,93,67,51,8,13,59,49,0,12,0,12,102,80,0,12,93,77,0,12,9,16
1500000US250250007015,250250007015,"Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts",632,126,104,78,13,21,13,21,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,75,0,12,0,12,0,12,0,12,0,12,91,75,30,40,61,65,0,12,0,12,528,131,84,55,84,55,0,12,51,41,18,32,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,444,130,229,103,25,25,189,99,15,24,0,12,215,99,63,66,108,66,36,41,8,14
1500000US250250007031,250250007031,"Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts",482,89,184,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,184,77,85,63,27,24,50,59,8,14,0,12,99,53,65,41,26,25,8,14,0,12,298,64,80,26,73,24,3,5,35,23,35,6,0,12,7,12,7,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,218,64,144,57,11,12,117,57,16,18,0,12,74,35,51,31,17,13,0,12,6,11
1500000US250250007032,250250007032,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",529,62,230,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,230,64,90,42,60,32,30,27,0,12,0,12,140,58,132,55,8,13,0,12,0,12,299,68,40,30,28,23,0,12,15,18,13,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,12,18,12,18,0,12,0,12,0,12,259,66,162,64,22,29,99,51,21,22,20,18,97,49,65,45,16,18,3,13,13,16
1500000US250250007041,250250007041,"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",794,120,267,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,267,120,141,99,76,66,65,76,0,12,0,12,126,84,110,81,16,26,0,12,0,12,527,148,159,97,147,96,0,12,114,89,20,30,13,21,12,21,0,12,0,12,0,12,0,12,0,12,12,21,0,12,0,12,12,21,0,12,368,122,217,95,28,28,170,91,19,38,0,12,151,84,19,20,110,80,21,25,1,17
1500000US250250007042,250250007042,"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",456,132,103,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,62,79,62,41,41,25,41,13,20,0,12,24,21,7,11,12,19,0,12,5,15,353,131,49,51,49,51,0,12,49,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,304,121,217,111,34,55,171,102,12,21,0,12,87,44,54,40,25,30,8,15,0,12
1500000US250250007043,250250007043,"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",510,105,108,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,108,59,48,46,48,46,0,12,0,12,0,12,60,42,34,29,22,29,0,12,4,12,402,106,84,52,84,52,0,12,84,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,318,106,228,112,31,36,175,107,17,37,5,15,90,60,28,31,50,45,0,12,12,18
1500000US250250007044,250250007044,"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",370,86,122,86,12,36,12,36,0,12,0,12,12,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,110,82,57,67,0,12,0,12,57,67,0,12,53,45,18,29,16,25,0,12,19,30,248,100,107,81,55,51,0,12,32,36,23,37,0,12,52,73,0,12,0,12,0,12,0,12,0,12,52,73,15,36,0,12,3,25,34,53,141,84,79,65,14,17,52,62,13,21,0,12,62,55,0,12,28,32,7,14,27,44
1500000US250250008021,250250008021,"Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts",386,74,147,66,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,11,17,0,12,0,12,136,62,60,54,60,54,0,12,0,12,0,12,76,47,64,49,0,12,12,20,0,12,239,73,49,47,31,37,0,12,31,37,0,12,0,12,18,28,18,28,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,190,77,92,60,19,30,58,47,15,25,0,12,98,64,38,48,15,24,32,30,13,21
1500000US250250008022,250250008022,"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",577,124,199,93,79,79,33,48,0,12,33,48,0,12,0,12,46,54,0,12,0,12,0,12,0,12,0,12,46,54,28,44,18,29,0,12,0,12,120,62,29,31,15,19,0,12,14,24,0,12,91,56,77,51,14,23,0,12,0,12,378,119,97,66,68,57,0,12,43,40,25,43,0,12,29,33,14,20,0,12,0,12,14,20,0,12,15,26,0,12,15,26,0,12,0,12,281,92,119,76,0,12,104,74,0,12,15,23,162,73,75,50,87,59,0,12,0,12
1500000US250250008023,250250008023,"Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts",189,57,44,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,51,0,12,0,12,0,12,0,12,0,12,44,51,44,51,0,12,0,12,0,12,145,57,145,57,122,59,0,12,48,39,51,50,23,24,23,34,0,12,0,12,0,12,0,12,0,12,23,34,0,12,0,12,0,12,23,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250008024,250250008024,"Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts",702,102,224,115,42,51,42,51,0,12,13,21,29,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,182,105,47,46,0,12,34,40,13,21,0,12,135,98,18,29,71,67,32,51,14,22,478,128,215,91,103,51,0,12,22,26,31,35,50,33,112,75,0,12,0,12,0,12,0,12,0,12,112,75,0,12,29,46,62,50,21,34,263,106,131,71,0,12,95,59,0,12,36,35,132,79,46,53,48,46,13,22,25,36
1500000US250250008025,250250008025,"Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts",691,134,255,102,25,41,0,12,0,12,0,12,0,12,0,12,25,41,0,12,0,12,0,12,0,12,0,12,25,41,0,12,25,41,0,12,0,12,230,91,66,45,40,44,13,21,13,22,0,12,164,81,79,51,71,71,0,12,14,22,436,127,39,35,39,35,0,12,39,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,397,129,189,85,17,20,125,78,47,42,0,12,208,99,65,58,101,80,31,32,11,18
1500000US250250008031,250250008031,"Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts",661,79,223,70,34,23,14,12,0,12,10,11,4,7,0,12,20,19,0,12,0,12,0,12,0,12,0,12,20,19,0,12,8,9,12,17,0,12,189,64,55,41,0,12,45,39,0,12,10,13,134,59,10,16,111,52,0,12,13,13,438,83,124,47,119,46,8,8,90,42,2,6,19,13,5,7,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,5,7,0,12,314,69,166,63,5,7,146,61,15,15,0,12,148,44,16,17,102,40,30,20,0,12
1500000US250250008032,250250008032,"Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250101031,250250101031,"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",330,44,98,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,42,33,26,15,17,18,21,0,12,0,12,65,41,16,11,49,41,0,12,0,12,232,44,35,31,35,31,0,12,31,29,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,43,98,43,14,18,73,42,11,9,0,12,99,36,8,14,91,37,0,12,0,12
1500000US250250101032,250250101032,"Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts",22,15,10,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,11,0,12,0,12,0,12,0,12,0,12,10,11,5,7,0,12,0,12,5,7,12,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,9,12,9,0,12,6,8,6,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250101033,250250101033,"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",100,41,56,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,26,10,8,10,8,0,12,0,12,0,12,46,25,46,25,0,12,0,12,0,12,44,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,36,41,36,15,24,21,28,0,12,5,8,3,5,3,5,0,12,0,12,0,12
1500000US250250101041,250250101041,"Block Group 1, Census Tract 101.04, Suffolk County, Massachusetts",730,90,66,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,66,29,20,18,11,12,9,14,0,12,0,12,46,28,21,18,25,24,0,12,0,12,664,94,189,66,154,65,5,8,82,44,27,24,40,42,35,36,20,27,3,7,17,27,0,12,0,12,15,24,0,12,0,12,0,12,15,24,475,105,197,61,18,29,92,39,66,46,21,24,278,86,24,24,146,68,63,33,45,47
1500000US250250101042,250250101042,"Block Group 2, Census Tract 101.04, Suffolk County, Massachusetts",460,88,115,53,9,15,9,15,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,106,51,27,19,21,17,6,9,0,12,0,12,79,48,52,35,27,43,0,12,0,12,345,84,136,53,123,48,0,12,79,35,17,19,27,22,13,20,13,20,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,209,70,59,45,0,12,59,45,0,12,0,12,150,60,19,15,117,61,14,19,0,12
