GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",854,273,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,63,0,12,0,12,8,13,25,38,294,162,34,40,19,26,202,148,61,60,154,77,16,25,0,12,0,12
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",893,253,27,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,19,30,54,65,14,22,36,42,22,28,240,135,7,18,34,54,213,91,80,93,94,67,36,42,0,12,0,12
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",568,194,16,25,0,12,0,12,0,12,0,12,0,12,12,20,22,35,40,45,41,61,20,32,36,45,0,12,20,31,99,84,82,90,11,20,33,53,94,71,10,17,32,48,0,12,0,12,0,12
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",622,523,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,20,56,96,21,34,10,26,15,24,346,319,25,40,0,12,88,131,35,57,19,35,0,12,0,12,0,12
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",132,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,25,28,34,53,59,85,0,12,0,12,0,12
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",810,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,46,0,12,0,12,0,12,0,12,0,12,21,33,31,35,305,117,73,55,26,24,175,110,101,79,51,47,0,12,0,12,0,12
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",491,152,53,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,32,7,12,174,96,28,31,15,26,95,78,50,40,15,24,27,41,0,12,0,12
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",622,190,0,12,0,12,0,12,18,27,0,12,0,12,0,12,0,12,18,29,0,12,9,22,0,12,10,23,36,46,15,18,252,125,41,50,42,40,103,78,22,24,48,37,8,14,0,12,0,12
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",237,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,9,14,61,54,33,37,0,12,105,57,18,21,0,12,0,12,0,12,0,12
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",839,221,0,12,0,12,0,12,0,12,9,14,0,12,0,12,8,13,20,31,28,43,27,31,111,69,52,49,27,31,34,28,238,110,6,10,15,24,213,122,30,34,12,18,9,14,0,12,0,12
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",555,177,9,16,0,12,0,12,8,13,0,12,0,12,12,19,17,28,36,42,12,19,36,27,0,12,17,27,27,35,0,12,262,158,27,30,6,10,30,36,32,39,24,32,0,12,0,12,0,12
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",638,130,0,12,0,12,0,12,0,12,16,20,13,20,19,23,0,12,19,21,5,7,12,13,4,7,21,20,7,12,21,18,181,80,27,24,44,31,122,55,33,26,48,39,11,12,0,12,35,52
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",283,110,18,25,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,9,15,48,39,9,14,71,51,18,18,5,9,40,38,14,13,20,22,19,20,8,13,0,12
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",833,180,1,11,0,12,0,12,0,12,0,12,3,6,0,12,9,15,0,12,12,18,24,26,19,19,0,12,30,29,29,27,280,125,71,56,21,15,240,90,5,8,56,47,28,28,0,12,5,8
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",647,218,25,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,20,22,0,12,23,39,159,92,76,67,26,33,196,79,61,51,43,52,12,18,0,12,0,12
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",555,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,29,13,18,0,12,0,12,0,12,0,12,180,108,0,12,8,13,138,68,86,78,97,49,9,13,0,12,0,12
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",542,205,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,69,0,12,0,12,10,16,0,12,155,86,38,42,15,25,193,123,14,22,25,29,32,35,0,12,9,15
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",488,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,15,23,0,12,0,12,37,54,4,8,123,147,46,51,0,12,11,19,67,48,81,46,24,28,38,40,26,37,0,12
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",843,228,35,33,0,12,0,12,0,12,0,12,0,12,0,12,8,12,37,56,8,15,72,47,4,6,33,43,9,14,26,39,156,78,16,24,25,27,73,52,57,55,149,103,135,77,0,12,0,12
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",899,264,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,9,20,9,20,0,12,42,39,45,45,452,203,0,12,21,25,48,36,88,73,48,37,69,46,34,38,11,18
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",681,172,7,12,0,12,0,12,0,12,0,12,0,12,34,48,7,11,8,18,9,15,0,12,9,14,9,19,36,44,9,14,189,85,30,31,18,29,28,30,175,92,41,37,59,73,13,22,0,12
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",1132,234,29,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,9,14,51,50,35,45,36,37,399,175,101,70,64,53,215,125,22,34,128,85,33,45,0,12,0,12
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",884,242,13,19,0,12,0,12,0,12,0,12,0,12,50,80,37,54,0,12,13,22,17,24,27,35,0,12,52,61,23,43,209,152,16,26,12,20,69,89,43,69,260,149,43,32,0,12,0,12
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",1111,319,0,12,0,12,0,12,0,12,0,12,32,50,0,12,0,12,0,12,0,12,0,12,0,12,43,60,24,32,1,2,294,166,37,52,24,32,76,79,40,63,279,133,237,202,24,28,0,12
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",446,198,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30,0,12,12,19,12,21,0,12,135,99,0,12,32,49,91,90,69,74,54,65,13,22,0,12,0,12
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",1090,528,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,40,12,22,0,12,212,241,128,99,45,74,206,192,19,31,119,167,224,174,30,45,69,108,0,12,0,12,0,12
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",1217,450,0,12,0,12,0,12,0,12,0,12,0,12,39,62,0,12,48,79,0,12,48,74,147,138,41,47,0,12,89,89,380,317,49,51,17,27,131,108,189,165,39,48,0,12,0,12,0,12
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",926,288,55,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,38,269,123,0,12,46,45,39,43,165,174,215,149,107,83,0,12,1,2
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",422,137,10,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,28,23,28,0,12,143,84,0,12,0,12,69,54,37,43,44,43,36,41,35,43,0,12
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",1134,410,17,25,0,12,0,12,0,12,0,12,27,43,0,12,0,12,6,12,40,36,0,12,12,20,23,30,44,50,43,45,449,258,50,47,91,73,44,46,18,26,168,141,84,70,0,12,18,29
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",1497,345,26,35,0,12,13,23,0,12,0,12,0,12,0,12,43,64,38,63,0,12,0,12,11,19,14,19,9,18,20,31,319,201,50,36,17,23,310,131,169,124,400,218,58,51,0,12,0,12
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",842,166,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,21,8,17,6,12,0,12,23,24,230,103,51,37,49,32,100,54,11,17,203,111,110,53,17,18,0,12
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",816,182,8,12,0,12,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,17,7,10,2,5,7,9,327,137,70,65,42,35,71,41,32,29,153,48,55,43,6,10,6,11
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",617,141,18,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,162,111,6,10,14,15,86,57,9,14,195,74,110,73,10,17,0,12
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",833,168,0,12,0,12,0,12,0,12,0,12,28,44,0,12,0,12,0,12,40,41,40,39,0,12,16,17,25,26,45,47,280,107,7,12,32,31,38,32,61,59,160,74,53,43,8,14,0,12
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",492,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,72,0,12,0,12,0,12,1,3,34,52,104,63,21,21,22,34,28,23,19,16,208,126,2,5,9,15,0,12
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",688,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,199,171,18,28,65,60,92,48,37,31,251,167,20,25,0,12,6,9
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",575,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,30,7,12,8,14,0,12,37,40,166,116,10,18,18,17,69,53,36,28,121,60,52,56,8,12,23,33
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",817,560,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,43,0,12,0,12,0,12,0,12,0,12,0,12,30,54,113,121,0,12,20,32,27,32,0,12,422,369,179,149,0,12,0,12
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",808,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,26,67,108,0,12,213,129,11,19,29,45,148,111,32,49,232,104,48,41,13,21,0,12
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",781,345,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,13,21,0,12,0,12,14,25,43,44,0,12,42,45,106,92,14,25,324,320,158,87,46,76,0,12
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",1123,326,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,65,0,12,0,12,217,185,42,55,0,12,113,85,86,87,454,298,132,108,12,21,27,31
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",621,186,62,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,20,42,11,17,11,19,229,168,0,12,42,41,46,35,42,48,65,61,81,61,0,12,0,12
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",773,253,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,65,19,28,0,12,0,12,0,12,124,98,0,12,72,56,108,91,145,105,141,119,51,60,10,18,51,55
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",493,156,0,12,0,12,0,12,0,12,0,12,0,12,58,90,0,12,0,12,0,12,25,30,0,12,0,12,0,12,15,23,81,51,18,27,16,25,84,63,102,62,63,38,11,17,20,29,0,12
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",375,181,6,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,12,0,12,0,12,0,12,212,123,0,12,22,36,41,76,0,12,83,69,1,3,6,16,0,12
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",905,222,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,31,38,8,12,20,22,291,121,0,12,13,19,92,62,96,60,202,101,68,36,49,40,6,13
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",571,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,8,13,0,12,8,14,51,60,0,12,194,117,41,43,18,20,89,83,33,37,15,25,97,103,0,12,0,12
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",686,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,15,0,12,43,50,20,32,34,48,9,14,0,12,18,21,177,124,0,12,22,24,69,57,61,39,149,68,60,53,8,12,8,13
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",524,269,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,50,0,12,0,12,0,12,36,50,0,12,66,67,0,12,0,12,158,119,42,66,192,137,0,12,0,12,0,12
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",574,183,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,68,0,12,15,25,184,118,72,116,41,40,39,47,79,72,76,63,0,12,0,12,14,23
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",635,354,31,35,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,41,67,0,12,0,12,0,12,0,12,74,84,237,171,46,81,41,37,72,68,49,78,14,24,15,24,0,12,0,12
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",985,365,22,33,0,12,0,12,0,12,0,12,0,12,54,83,0,12,0,12,0,12,0,12,0,12,116,85,68,67,16,26,193,174,69,69,35,57,239,209,58,91,60,71,40,53,15,23,0,12
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",721,375,90,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,38,0,12,0,12,19,30,18,28,50,49,214,160,87,91,50,49,63,46,12,25,36,40,57,70,0,12,0,12
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",791,251,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,93,0,12,37,36,13,21,13,22,78,59,115,124,37,53,52,49,177,131,80,92,35,40,67,69,0,12,0,12
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",388,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,18,29,0,12,43,59,0,12,0,12,76,57,0,12,37,59,75,81,54,65,58,68,15,27,0,12,0,12
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",1740,357,22,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,72,0,12,31,45,40,52,16,25,33,39,548,211,33,35,130,98,342,160,238,200,244,116,0,12,18,29,0,12
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",1229,337,28,51,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,58,63,6,12,0,12,73,56,0,12,50,60,451,221,106,88,0,12,178,120,138,86,43,38,83,89,0,12,0,12
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",657,232,36,55,0,12,0,12,0,12,24,39,17,26,0,12,0,12,43,48,50,54,32,25,92,82,5,8,18,29,0,12,122,81,58,59,5,10,57,54,29,34,14,20,55,41,0,12,0,12
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",929,291,0,12,0,12,0,12,0,12,0,12,0,12,11,17,9,15,40,44,0,12,38,53,0,12,0,12,48,67,48,47,360,162,18,20,7,12,207,147,36,36,75,62,32,38,0,12,0,12
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",990,198,35,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,8,26,41,42,35,37,44,50,47,51,64,13,20,302,105,39,40,11,19,155,90,20,21,166,88,42,48,0,12,0,12
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",524,133,38,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,0,12,0,12,28,35,12,18,9,16,0,12,193,83,0,12,50,48,124,62,11,16,41,39,0,12,0,12,0,12
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",984,228,21,27,0,12,0,12,0,12,20,32,0,12,0,12,0,12,38,46,26,27,0,12,7,11,16,25,64,58,20,24,319,119,77,58,67,58,135,78,70,55,53,35,51,50,0,12,0,12
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",644,221,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,14,0,12,19,30,42,46,54,53,29,33,71,62,137,99,19,22,62,55,148,84,0,12,56,43,0,12,0,12,0,12
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",1106,285,37,41,0,12,0,12,0,12,0,12,32,34,21,29,29,34,0,12,4,10,51,54,0,12,21,23,45,49,52,74,313,104,48,47,49,42,209,128,61,60,44,46,80,55,10,17,0,12
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",601,200,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,52,87,0,12,0,12,0,12,0,12,0,12,8,15,94,79,43,53,228,105,122,67,17,21,15,25
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",508,322,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,52,0,12,54,56,0,12,168,120,0,12,0,12,49,51,31,36,119,95,80,72,0,12,0,12
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",190,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,44,0,12,0,12,0,12,0,12,51,60,20,30,13,21,0,12,20,34,41,45,11,16,0,12,0,12
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",637,189,71,68,0,12,0,12,0,12,35,48,2,5,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,57,72,162,107,0,12,18,31,111,99,0,12,71,75,108,104,0,12,0,12
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",1334,372,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,27,10,16,0,12,45,56,16,31,0,12,0,12,33,54,269,163,57,89,35,53,96,61,127,119,276,137,281,170,39,39,36,55
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",717,216,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,113,94,43,44,10,22,73,81,71,76,158,86,239,160,0,12,0,12
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",602,327,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,14,0,12,0,12,0,12,34,51,87,84,120,113,0,12,182,102,0,12,3,10,117,136,42,67,0,12
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",1635,156,51,51,0,12,0,12,0,12,0,12,0,12,29,37,4,9,23,24,3,6,8,10,7,9,10,13,47,41,58,41,445,103,49,35,83,46,301,66,166,72,236,78,93,43,22,23,0,12
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",724,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,32,30,6,10,57,49,58,41,34,29,7,11,120,53,12,14,21,23,95,44,52,35,136,62,67,47,15,17,5,7
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",1106,129,8,11,0,12,0,12,0,12,18,26,0,12,0,12,0,12,0,12,19,29,0,12,23,28,5,7,17,20,29,23,160,81,118,87,40,24,121,70,68,42,244,70,210,68,0,12,26,19
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",1164,226,47,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,30,11,16,42,44,10,15,24,28,47,43,10,16,169,86,46,39,60,31,213,131,126,75,216,95,101,59,9,13,10,14
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",1657,299,20,23,0,12,0,12,0,12,0,12,0,12,0,12,85,67,27,37,29,34,0,12,17,19,12,20,0,12,5,8,398,186,37,39,62,42,333,100,72,51,347,95,157,74,11,17,45,43
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",735,165,75,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45,0,12,0,12,0,12,13,22,214,98,17,26,32,31,76,76,74,70,94,49,90,78,0,12,22,25
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",614,165,16,25,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,30,28,30,35,127,77,20,24,27,31,48,36,24,27,139,64,118,65,22,24,0,12
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",269,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,66,0,12,14,24,35,46,0,12,40,44,64,46,7,11,47,48
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",611,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,18,0,12,32,50,0,12,0,12,21,22,12,20,83,57,0,12,62,40,55,39,27,30,112,59,135,77,21,26,34,30
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",811,223,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,12,18,0,12,29,37,122,102,70,61,94,62,94,64,83,65,144,62,82,51,57,38,0,12
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",692,186,0,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,0,12,0,12,0,12,5,4,0,12,10,17,0,12,212,114,10,17,50,51,70,48,121,65,132,69,37,31,25,30,8,15
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",1332,209,18,28,0,12,0,12,0,12,0,12,0,12,0,12,74,112,43,53,27,45,0,12,32,51,9,13,0,12,12,20,221,84,20,31,23,27,175,88,21,25,290,113,272,94,68,49,27,25
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",632,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,117,80,0,12,34,31,50,43,15,25,287,111,74,39,26,27,17,20
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",1260,274,33,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,86,94,353,178,126,89,23,26,112,75,47,34,253,146,204,85,0,12,14,22
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",1614,237,40,31,0,12,0,12,0,12,36,58,0,12,13,21,0,12,0,12,0,12,14,22,0,12,28,30,7,12,49,44,330,140,47,51,21,34,195,86,48,44,368,127,291,115,29,32,98,93
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",434,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,10,15,0,12,0,12,6,11,0,12,0,12,77,88,9,14,21,20,41,40,12,19,155,74,69,48,23,35,0,12
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",1490,220,0,12,0,12,0,12,0,12,0,12,0,12,18,29,6,12,0,12,9,13,22,25,12,19,5,9,0,12,6,13,295,92,30,45,56,46,160,98,77,51,369,115,274,104,112,49,39,29
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",800,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,149,137,0,12,24,22,68,39,46,35,219,89,188,71,81,63,25,37
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",632,195,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,34,38,0,12,0,12,0,12,0,12,0,12,0,12,85,120,19,30,0,12,10,15,11,17,160,117,212,151,75,71,11,17
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",1180,215,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,85,65,76,61,66,91,91,40,13,373,140,319,175,70,59,19,31
